X	FlyBase	gene	1392054	1393053	.	+	.	FBgn0024985
X	FlyBase	gene	1460618	1460862	.	-	.	FBgn0027794
X	FlyBase	gene	1457055	1457278	.	-	.	FBgn0027795
X	FlyBase	gene	1380481	1381480	.	-	.	FBgn0024986
X	FlyBase	gene	1357602	1358601	.	-	.	FBgn0000826
X	FlyBase	gene	1353982	1354981	.	-	.	FBgn0024365
X	FlyBase	gene	1349358	1350357	.	-	.	FBgn0024360
X	FlyBase	gene	1341588	1342587	.	-	.	FBgn0024366
X	FlyBase	gene	1322363	1323362	.	-	.	FBgn0025641
X	FlyBase	gene	1275285	1276284	.	-	.	FBgn0028550
X	FlyBase	gene	1239885	1240884	.	-	.	FBgn0026876
X	FlyBase	gene	1215157	1216156	.	-	.	FBgn0040366
X	FlyBase	gene	1176036	1177035	.	-	.	FBgn0040363
X	FlyBase	gene	1162390	1163389	.	-	.	FBgn0040368
X	FlyBase	gene	1465134	1466133	.	+	.	FBgn0026872
X	FlyBase	gene	1471522	1471603	.	+	.	FBgn0025383
X	FlyBase	gene	1471658	1472521	.	+	.	FBgn0025383
X	FlyBase	gene	1478257	1478482	.	+	.	FBgn0025381
X	FlyBase	gene	1482479	1483478	.	+	.	FBgn0025394
X	FlyBase	gene	1664052	1665051	.	+	.	FBgn0000482
X	FlyBase	gene	1668570	1669569	.	+	.	FBgn0001189
X	FlyBase	gene	1680566	1681565	.	+	.	FBgn0029587
X	FlyBase	gene	1685624	1686623	.	+	.	FBgn0024897
X	FlyBase	gene	1754066	1755065	.	-	.	FBgn0025391
X	FlyBase	gene	1710183	1711182	.	-	.	FBgn0025378
X	FlyBase	gene	1695890	1696889	.	-	.	FBgn0023130
X	FlyBase	gene	1669298	1670297	.	-	.	FBgn0023530
X	FlyBase	gene	1669298	1669788	.	-	.	FBgn0025390
X	FlyBase	gene	1512804	1513803	.	-	.	FBgn0025393
X	FlyBase	gene	1483414	1484413	.	-	.	FBgn0003517
X	FlyBase	gene	1483414	1483590	.	-	.	FBgn0044508
X	FlyBase	gene	1476975	1477974	.	-	.	FBgn0025382
X	FlyBase	gene	1469818	1470817	.	-	.	FBgn0052808
X	FlyBase	gene	1465997	1466996	.	-	.	FBgn0027791
X	FlyBase	gene	1461677	1462093	.	-	.	FBgn0027793
X	FlyBase	gene	1864909	1865908	.	+	.	FBgn0026873
X	FlyBase	gene	1867870	1868869	.	+	.	FBgn0023513
X	FlyBase	gene	1872853	1873852	.	+	.	FBgn0014411
X	FlyBase	gene	1876317	1877316	.	+	.	FBgn0023514
X	FlyBase	gene	1879282	1880281	.	+	.	FBgn0029594
X	FlyBase	gene	1889256	1890255	.	+	.	FBgn0023519
X	FlyBase	gene	1907239	1908238	.	+	.	FBgn0023509
X	FlyBase	gene	1907920	1908238	.	+	.	FBgn0023510
X	FlyBase	gene	1921981	1922980	.	+	.	FBgn0023508
X	FlyBase	gene	1927167	1927682	.	+	.	FBgn0023522
X	FlyBase	gene	1939307	1940306	.	+	.	FBgn0023521
X	FlyBase	gene	2067592	2068591	.	+	.	FBgn0025627
X	FlyBase	gene	2071413	2071709	.	+	.	FBgn0025630
X	FlyBase	gene	2072190	2072412	.	+	.	FBgn0025630
X	FlyBase	gene	2075901	2076900	.	-	.	FBgn0025629
X	FlyBase	gene	2073484	2074483	.	-	.	FBgn0025628
X	FlyBase	gene	2066360	2066708	.	-	.	FBgn0029596
X	FlyBase	gene	2065143	2065453	.	-	.	FBgn0025626
X	FlyBase	gene	2061916	2062734	.	-	.	FBgn0025625
X	FlyBase	gene	2050121	2051120	.	-	.	FBgn0025631
X	FlyBase	gene	2043819	2044818	.	-	.	FBgn0026878
X	FlyBase	gene	2042312	2043058	.	-	.	FBgn0000667
X	FlyBase	gene	2042312	2043058	.	-	.	FBgn0003964
X	FlyBase	gene	2009365	2010364	.	-	.	FBgn0023545
X	FlyBase	gene	1940041	1941040	.	-	.	FBgn0023520
X	FlyBase	gene	1922875	1923874	.	-	.	FBgn0023512
X	FlyBase	gene	1908828	1909827	.	-	.	FBgn0023511
X	FlyBase	gene	1903178	1904177	.	-	.	FBgn0052801
X	FlyBase	gene	1889951	1890950	.	-	.	FBgn0023518
X	FlyBase	gene	1879775	1880774	.	-	.	FBgn0026088
X	FlyBase	gene	1877271	1878270	.	-	.	FBgn0026089
X	FlyBase	gene	1873566	1874565	.	-	.	FBgn0023517
X	FlyBase	gene	1869062	1870061	.	-	.	FBgn0023516
X	FlyBase	gene	1865836	1866835	.	-	.	FBgn0023515
X	FlyBase	gene	1861791	1862327	.	-	.	FBgn0028969
X	FlyBase	gene	1858972	1859518	.	-	.	FBgn0026090
X	FlyBase	gene	1822382	1823381	.	-	.	FBgn0029590
X	FlyBase	gene	2075966	2076965	.	+	.	FBgn0025624
X	FlyBase	gene	2079610	2080609	.	+	.	FBgn0040395
X	FlyBase	gene	2093234	2094233	.	+	.	FBgn0000382
X	FlyBase	gene	2140489	2141488	.	+	.	FBgn0023507
X	FlyBase	gene	2144861	2145135	.	+	.	FBgn0004654
X	FlyBase	gene	2161196	2162195	.	+	.	FBgn0023540
X	FlyBase	gene	2171929	2172525	.	+	.	FBgn0025839
X	FlyBase	gene	2175856	2176005	.	+	.	FBgn0011576
X	FlyBase	gene	2178669	2179006	.	+	.	FBgn0015036
X	FlyBase	gene	2180758	2181210	.	+	.	FBgn0003116
X	FlyBase	gene	2183725	2184724	.	+	.	FBgn0040899
X	FlyBase	gene	2185855	2186854	.	+	.	FBgn0040900
X	FlyBase	gene	2186820	2186854	.	+	.	FBgn0024984
X	FlyBase	gene	2187469	2187819	.	+	.	FBgn0024984
X	FlyBase	gene	2188476	2189187	.	+	.	FBgn0023549
X	FlyBase	gene	2222754	2223753	.	+	.	FBgn0029606
X	FlyBase	gene	2224666	2225295	.	+	.	FBgn0003048
X	FlyBase	gene	2241138	2242137	.	+	.	FBgn0000810
X	FlyBase	gene	2245231	2246230	.	+	.	FBgn0023523
X	FlyBase	gene	2261837	2262836	.	+	.	FBgn0023527
X	FlyBase	gene	2294466	2295465	.	+	.	FBgn0003079
X	FlyBase	gene	2366357	2367356	.	-	.	FBgn0003159
X	FlyBase	gene	2344650	2345533	.	-	.	FBgn0040389
X	FlyBase	gene	2334659	2335658	.	-	.	FBgn0044047
X	FlyBase	gene	2326218	2327217	.	-	.	FBgn0040392
X	FlyBase	gene	2293412	2294411	.	-	.	FBgn0023526
X	FlyBase	gene	2275069	2276068	.	-	.	FBgn0023529
X	FlyBase	gene	2270762	2271490	.	-	.	FBgn0023528
X	FlyBase	gene	2262516	2263515	.	-	.	FBgn0027296
X	FlyBase	gene	2259864	2260693	.	-	.	FBgn0023524
X	FlyBase	gene	2251994	2252595	.	-	.	FBgn0023525
X	FlyBase	gene	2249984	2250305	.	-	.	FBgn0000377
X	FlyBase	gene	2242036	2243035	.	-	.	FBgn0001330
X	FlyBase	gene	2222568	2223567	.	-	.	FBgn0004397
X	FlyBase	gene	2203867	2204866	.	-	.	FBgn0023550
X	FlyBase	gene	2193910	2194909	.	-	.	FBgn0029603
X	FlyBase	gene	2184669	2185668	.	-	.	FBgn0023542
X	FlyBase	gene	2175316	2175816	.	-	.	FBgn0023541
X	FlyBase	gene	2162181	2163180	.	-	.	FBgn0005670
X	FlyBase	gene	2158984	2159214	.	-	.	FBgn0004655
X	FlyBase	gene	2149648	2150647	.	-	.	FBgn0013432
X	FlyBase	gene	2138372	2139371	.	-	.	FBgn0004861
X	FlyBase	gene	2123287	2124286	.	-	.	FBgn0004860
X	FlyBase	gene	2080406	2081405	.	-	.	FBgn0040394
X	FlyBase	gene	2579958	2580957	.	+	.	FBgn0040376
X	FlyBase	gene	2584980	2585979	.	+	.	FBgn0040066
X	FlyBase	gene	2587630	2588502	.	+	.	FBgn0001404
X	FlyBase	gene	2618799	2619798	.	+	.	FBgn0040336
X	FlyBase	gene	2624576	2625575	.	-	.	FBgn0040333
X	FlyBase	gene	2619739	2620738	.	-	.	FBgn0040334
X	FlyBase	gene	2610337	2611336	.	-	.	FBgn0029629
X	FlyBase	gene	2608877	2609372	.	-	.	FBgn0011566
X	FlyBase	gene	2604053	2605052	.	-	.	FBgn0011606
X	FlyBase	gene	2585700	2586699	.	-	.	FBgn0040375
X	FlyBase	gene	2580561	2581560	.	-	.	FBgn0040377
X	FlyBase	gene	2470044	2471043	.	-	.	FBgn0040388
X	FlyBase	gene	2443977	2444976	.	-	.	FBgn0003714
X	FlyBase	gene	2428968	2429967	.	-	.	FBgn0001150
X	FlyBase	gene	2425856	2426855	.	-	.	FBgn0052797
X	FlyBase	gene	2410902	2411901	.	-	.	FBgn0040385
X	FlyBase	gene	2633298	2633951	.	+	.	FBgn0003371
X	FlyBase	gene	2684580	2685579	.	+	.	FBgn0003068
X	FlyBase	gene	2697701	2698700	.	+	.	FBgn0024993
X	FlyBase	gene	2703571	2704570	.	+	.	FBgn0024996
X	FlyBase	gene	2707684	2708683	.	+	.	FBgn0024997
X	FlyBase	gene	2713079	2714078	.	+	.	FBgn0024991
X	FlyBase	gene	2719468	2720467	.	+	.	FBgn0000928
X	FlyBase	gene	2723886	2724285	.	+	.	FBgn0000927
X	FlyBase	gene	2727485	2727697	.	+	.	FBgn0000520
X	FlyBase	gene	2731469	2732468	.	+	.	FBgn0024975
X	FlyBase	gene	2796467	2797466	.	-	.	FBgn0003996
X	FlyBase	gene	2790568	2790728	.	-	.	FBgn0040384
X	FlyBase	gene	2744077	2745076	.	-	.	FBgn0024980
X	FlyBase	gene	2738774	2739160	.	-	.	FBgn0000376
X	FlyBase	gene	2720328	2721327	.	-	.	FBgn0024973
X	FlyBase	gene	2713961	2714960	.	-	.	FBgn0024998
X	FlyBase	gene	2707428	2708427	.	-	.	FBgn0024995
X	FlyBase	gene	2703853	2704852	.	-	.	FBgn0024994
X	FlyBase	gene	2698212	2699211	.	-	.	FBgn0024992
X	FlyBase	gene	2693887	2694886	.	-	.	FBgn0000092
X	FlyBase	gene	2683846	2683932	.	-	.	FBgn0025838
X	FlyBase	gene	2681724	2682116	.	-	.	FBgn0011276
X	FlyBase	gene	3133870	3134869	.	+	.	FBgn0004647
X	FlyBase	gene	3174018	3175017	.	+	.	FBgn0040396
X	FlyBase	gene	3176197	3176439	.	+	.	FBgn0000479
X	FlyBase	gene	3474525	3475524	.	-	.	FBgn0029662
X	FlyBase	gene	3464045	3465044	.	-	.	FBgn0029661
X	FlyBase	gene	3460241	3461240	.	-	.	FBgn0029659
X	FlyBase	gene	3448944	3449943	.	-	.	FBgn0029657
X	FlyBase	gene	3249290	3250289	.	-	.	FBgn0003086
X	FlyBase	gene	3244221	3245220	.	-	.	FBgn0010296
X	FlyBase	gene	3242085	3243084	.	-	.	FBgn0010295
X	FlyBase	gene	3240572	3241571	.	-	.	FBgn0010294
X	FlyBase	gene	3236687	3237686	.	-	.	FBgn0040393
X	FlyBase	gene	3174475	3175474	.	-	.	FBgn0000644
X	FlyBase	gene	3173141	3173409	.	-	.	FBgn0028746
X	FlyBase	gene	2937947	2938073	.	+	.	FBgn0029643
X	FlyBase	gene	2940467	2940527	.	+	.	FBgn0029644
X	FlyBase	gene	2944497	2944569	.	+	.	FBgn0029646
X	FlyBase	gene	2946450	2946589	.	+	.	FBgn0029647
X	FlyBase	gene	2947552	2947580	.	+	.	FBgn0029648
X	FlyBase	gene	2739384	2740383	.	+	.	FBgn0028369
X	FlyBase	gene	3067563	3068562	.	-	.	FBgn0029649
X	FlyBase	gene	2973835	2974834	.	-	.	FBgn0003285
X	FlyBase	gene	2927259	2928258	.	-	.	FBgn0025644
X	FlyBase	gene	2885915	2886914	.	-	.	FBgn0029639
X	FlyBase	gene	2883662	2884661	.	-	.	FBgn0040354
X	FlyBase	gene	2876534	2877533	.	-	.	FBgn0040353
X	FlyBase	gene	2872854	2873853	.	-	.	FBgn0040352
X	FlyBase	gene	3556812	3557811	.	+	.	FBgn0052792
X	FlyBase	gene	3666621	3667620	.	+	.	FBgn0044046
X	FlyBase	gene	3670801	3671800	.	+	.	FBgn0023215
X	FlyBase	gene	3719636	3720635	.	-	.	FBgn0015286
X	FlyBase	gene	3671503	3672502	.	-	.	FBgn0023216
X	FlyBase	gene	3573623	3574622	.	-	.	FBgn0029672
X	FlyBase	gene	3571650	3571822	.	-	.	FBgn0052791
X	FlyBase	gene	3504852	3505851	.	-	.	FBgn0029667
X	FlyBase	gene	3485379	3486378	.	-	.	FBgn0029665
X	FlyBase	gene	3482323	3483322	.	-	.	FBgn0029663
X	FlyBase	gene	3867973	3868972	.	+	.	FBgn0028491
X	FlyBase	gene	3883168	3884167	.	+	.	FBgn0029681
X	FlyBase	gene	3935517	3936516	.	+	.	FBgn0029686
X	FlyBase	gene	3939847	3940846	.	+	.	FBgn0052786
X	FlyBase	gene	3944043	3945042	.	+	.	FBgn0052783
X	FlyBase	gene	3948104	3948974	.	+	.	FBgn0029687
X	FlyBase	gene	3971351	3972350	.	-	.	FBgn0029690
X	FlyBase	gene	3968656	3969081	.	-	.	FBgn0029689
X	FlyBase	gene	3965328	3965819	.	-	.	FBgn0029688
X	FlyBase	gene	3936470	3937469	.	-	.	FBgn0029685
X	FlyBase	gene	3862698	3863173	.	-	.	FBgn0019661
X	FlyBase	gene	4100318	4101317	.	+	.	FBgn0029694
X	FlyBase	gene	4103342	4104341	.	+	.	FBgn0000221
X	FlyBase	gene	4105464	4106112	.	+	.	FBgn0026084
X	FlyBase	gene	4112701	4113700	.	+	.	FBgn0026085
X	FlyBase	gene	4116020	4117019	.	+	.	FBgn0026083
X	FlyBase	gene	4130211	4131210	.	+	.	FBgn0066114
X	FlyBase	gene	4217170	4218169	.	+	.	FBgn0029697
X	FlyBase	gene	4265097	4266096	.	+	.	FBgn0029701
X	FlyBase	gene	4267701	4268700	.	+	.	FBgn0029702
X	FlyBase	gene	4365417	4366416	.	+	.	FBgn0029706
X	FlyBase	gene	4379758	4380757	.	+	.	FBgn0029707
X	FlyBase	gene	4329458	4330457	.	-	.	FBgn0029705
X	FlyBase	gene	4322232	4323231	.	-	.	FBgn0040907
X	FlyBase	gene	4318802	4319801	.	-	.	FBgn0002707
X	FlyBase	gene	4311800	4311988	.	-	.	FBgn0040906
X	FlyBase	gene	4302347	4303346	.	-	.	FBgn0029703
X	FlyBase	gene	4277962	4278961	.	-	.	FBgn0040905
X	FlyBase	gene	4277001	4277592	.	-	.	FBgn0040904
X	FlyBase	gene	4277962	4278000	.	-	.	FBgn0040904
X	FlyBase	gene	4252791	4253790	.	-	.	FBgn0029700
X	FlyBase	gene	4246140	4247139	.	-	.	FBgn0052774
X	FlyBase	gene	4242827	4243826	.	-	.	FBgn0041252
X	FlyBase	gene	4217395	4218394	.	-	.	FBgn0029696
X	FlyBase	gene	4206094	4207093	.	-	.	FBgn0000635
X	FlyBase	gene	4117488	4118487	.	-	.	FBgn0026080
X	FlyBase	gene	4113735	4114734	.	-	.	FBgn0026079
X	FlyBase	gene	4104198	4105197	.	-	.	FBgn0004832
X	FlyBase	gene	4101032	4102031	.	-	.	FBgn0029693
X	FlyBase	gene	4411856	4412855	.	+	.	FBgn0000179
X	FlyBase	gene	4529231	4530230	.	+	.	FBgn0029708
X	FlyBase	gene	4539908	4540907	.	+	.	FBgn0029709
X	FlyBase	gene	4542057	4542629	.	+	.	FBgn0029710
X	FlyBase	gene	4548070	4549069	.	+	.	FBgn0029712
X	FlyBase	gene	4550973	4551972	.	+	.	FBgn0029714
X	FlyBase	gene	4557072	4558071	.	+	.	FBgn0029716
X	FlyBase	gene	4686904	4687903	.	-	.	FBgn0022768
X	FlyBase	gene	4611386	4612385	.	-	.	FBgn0052773
X	FlyBase	gene	4686800	4687799	.	+	.	FBgn0011760
X	FlyBase	gene	4701284	4702283	.	+	.	FBgn0028325
X	FlyBase	gene	4704771	4705308	.	+	.	FBgn0029722
X	FlyBase	gene	4783075	4784074	.	+	.	FBgn0029727
X	FlyBase	gene	4824974	4825973	.	+	.	FBgn0029729
X	FlyBase	gene	4905900	4906899	.	+	.	FBgn0029733
X	FlyBase	gene	4908608	4909101	.	+	.	FBgn0052772
X	FlyBase	gene	4917730	4918729	.	+	.	FBgn0029737
X	FlyBase	gene	4938128	4939127	.	+	.	FBgn0004368
X	FlyBase	gene	4996441	4997440	.	+	.	FBgn0029740
X	FlyBase	gene	4804863	4805458	.	-	.	FBgn0029728
X	FlyBase	gene	4805684	4805862	.	-	.	FBgn0029728
X	FlyBase	gene	4782790	4783789	.	-	.	FBgn0029726
X	FlyBase	gene	4777376	4778375	.	-	.	FBgn0029725
X	FlyBase	gene	4771589	4772588	.	-	.	FBgn0025679
X	FlyBase	gene	4770138	4770581	.	-	.	FBgn0029724
X	FlyBase	gene	5084759	5085758	.	+	.	FBgn0029746
X	FlyBase	gene	5308242	5309241	.	+	.	FBgn0003449
X	FlyBase	gene	5311171	5312170	.	+	.	FBgn0011761
X	FlyBase	gene	5312784	5313257	.	+	.	FBgn0029753
X	FlyBase	gene	5316409	5317408	.	+	.	FBgn0029755
X	FlyBase	gene	5322697	5323696	.	-	.	FBgn0014024
X	FlyBase	gene	5317296	5318295	.	-	.	FBgn0029754
X	FlyBase	gene	5311889	5312888	.	-	.	FBgn0029752
X	FlyBase	gene	5307418	5307761	.	-	.	FBgn0029751
X	FlyBase	gene	5305692	5306393	.	-	.	FBgn0029750
X	FlyBase	gene	5182370	5183369	.	-	.	FBgn0029747
X	FlyBase	gene	5084769	5085768	.	-	.	FBgn0052767
X	FlyBase	gene	5328876	5329875	.	+	.	FBgn0026751
X	FlyBase	gene	5332188	5332498	.	+	.	FBgn0010014
X	FlyBase	gene	5339236	5340235	.	+	.	FBgn0029761
X	FlyBase	gene	5420533	5421532	.	+	.	FBgn0029763
X	FlyBase	gene	5426517	5427516	.	+	.	FBgn0029765
X	FlyBase	gene	5429257	5429570	.	+	.	FBgn0029766
X	FlyBase	gene	5445656	5446655	.	+	.	FBgn0029768
X	FlyBase	gene	5500476	5501475	.	+	.	FBgn0029770
X	FlyBase	gene	5515608	5516607	.	+	.	FBgn0029771
X	FlyBase	gene	5621648	5622647	.	+	.	FBgn0026702
X	FlyBase	gene	5622540	5623539	.	-	.	FBgn0004687
X	FlyBase	gene	5618807	5619806	.	-	.	FBgn0029778
X	FlyBase	gene	5501230	5502229	.	-	.	FBgn0052762
X	FlyBase	gene	5496053	5497052	.	-	.	FBgn0029769
X	FlyBase	gene	5410850	5411849	.	-	.	FBgn0029762
X	FlyBase	gene	5329348	5330347	.	-	.	FBgn0029756
X	FlyBase	gene	5665606	5666051	.	+	.	FBgn0028474
X	FlyBase	gene	5671401	5672400	.	+	.	FBgn0029785
X	FlyBase	gene	5679617	5680616	.	+	.	FBgn0003747
X	FlyBase	gene	5689002	5690001	.	+	.	FBgn0000394
X	FlyBase	gene	5697661	5698556	.	+	.	FBgn0029791
X	FlyBase	gene	5731740	5732739	.	+	.	FBgn0029795
X	FlyBase	gene	5746747	5747746	.	+	.	FBgn0029798
X	FlyBase	gene	5751555	5752248	.	+	.	FBgn0029799
X	FlyBase	gene	5754574	5755573	.	+	.	FBgn0029801
X	FlyBase	gene	5788487	5789486	.	+	.	FBgn0029809
X	FlyBase	gene	5791140	5792139	.	+	.	FBgn0029810
X	FlyBase	gene	5803677	5804676	.	+	.	FBgn0029811
X	FlyBase	gene	5807954	5808953	.	+	.	FBgn0029812
X	FlyBase	gene	5817559	5818558	.	+	.	FBgn0029814
X	FlyBase	gene	5844280	5845279	.	+	.	FBgn0029816
X	FlyBase	gene	5868095	5869094	.	+	.	FBgn0029817
X	FlyBase	gene	5878869	5879868	.	+	.	FBgn0029820
X	FlyBase	gene	5904746	5905745	.	+	.	FBgn0029821
X	FlyBase	gene	5907812	5908134	.	+	.	FBgn0029822
X	FlyBase	gene	5916798	5917797	.	-	.	FBgn0029823
X	FlyBase	gene	5879788	5880787	.	-	.	FBgn0029819
X	FlyBase	gene	5876854	5877429	.	-	.	FBgn0014340
X	FlyBase	gene	5873358	5874268	.	-	.	FBgn0029818
X	FlyBase	gene	5815821	5816820	.	-	.	FBgn0029813
X	FlyBase	gene	5781621	5782620	.	-	.	FBgn0029807
X	FlyBase	gene	5770781	5771780	.	-	.	FBgn0029804
X	FlyBase	gene	5764204	5765203	.	-	.	FBgn0013987
X	FlyBase	gene	5754959	5755491	.	-	.	FBgn0029800
X	FlyBase	gene	5747255	5748254	.	-	.	FBgn0261383
X	FlyBase	gene	5738032	5739031	.	-	.	FBgn0052758
X	FlyBase	gene	5717779	5718778	.	-	.	FBgn0053080
X	FlyBase	gene	5695206	5696205	.	-	.	FBgn0027564
X	FlyBase	gene	5689474	5689851	.	-	.	FBgn0029789
X	FlyBase	gene	5679978	5680626	.	-	.	FBgn0046687
X	FlyBase	gene	5671813	5672812	.	-	.	FBgn0015794
X	FlyBase	gene	5665941	5666940	.	-	.	FBgn0029783
X	FlyBase	gene	5916097	5917096	.	+	.	FBgn0029824
X	FlyBase	gene	5941606	5942605	.	+	.	FBgn0029825
X	FlyBase	gene	5944682	5945681	.	+	.	FBgn0052756
X	FlyBase	gene	5947416	5948159	.	+	.	FBgn0029826
X	FlyBase	gene	5950116	5950250	.	+	.	FBgn0052755
X	FlyBase	gene	5951565	5952564	.	+	.	FBgn0029827
X	FlyBase	gene	5954629	5955628	.	+	.	FBgn0029828
