X	FlyBase	gene	844073	844822	.	+	.	FBgn0029535
X	FlyBase	gene	804922	805671	.	-	.	FBgn0026874
X	FlyBase	gene	803471	803920	.	-	.	FBgn0025616
X	FlyBase	gene	801480	801944	.	-	.	FBgn0015799
X	FlyBase	gene	790090	790283	.	-	.	FBgn0025620
X	FlyBase	gene	790567	790839	.	-	.	FBgn0025620
X	FlyBase	gene	765131	765880	.	-	.	FBgn0015288
X	FlyBase	gene	753654	754403	.	-	.	FBgn0029532
X	FlyBase	gene	751302	752051	.	-	.	FBgn0029531
X	FlyBase	gene	656034	656783	.	-	.	FBgn0025639
X	FlyBase	gene	629484	630233	.	-	.	FBgn0002579
X	FlyBase	gene	625204	625953	.	-	.	FBgn0026879
X	FlyBase	gene	621216	621965	.	-	.	FBgn0029529
X	FlyBase	gene	620196	620420	.	-	.	FBgn0025633
X	FlyBase	gene	620598	620800	.	-	.	FBgn0025633
X	FlyBase	gene	861858	862607	.	+	.	FBgn0040892
X	FlyBase	gene	874982	875731	.	+	.	FBgn0040341
X	FlyBase	gene	893732	894481	.	+	.	FBgn0029539
X	FlyBase	gene	927389	928138	.	+	.	FBgn0040339
X	FlyBase	gene	931716	932465	.	+	.	FBgn0052815
X	FlyBase	gene	940325	941074	.	+	.	FBgn0040347
X	FlyBase	gene	989768	990517	.	+	.	FBgn0042146
X	FlyBase	gene	1011285	1012034	.	+	.	FBgn0029552
X	FlyBase	gene	1144894	1145643	.	+	.	FBgn0040365
X	FlyBase	gene	1134897	1135646	.	-	.	FBgn0040397
X	FlyBase	gene	1030557	1031306	.	-	.	FBgn0026143
X	FlyBase	gene	1026704	1027453	.	-	.	FBgn0040351
X	FlyBase	gene	1011644	1012393	.	-	.	FBgn0040338
X	FlyBase	gene	951901	952650	.	-	.	FBgn0040350
X	FlyBase	gene	947501	948250	.	-	.	FBgn0040349
X	FlyBase	gene	945774	946523	.	-	.	FBgn0040348
X	FlyBase	gene	940806	941555	.	-	.	FBgn0040346
X	FlyBase	gene	932476	933225	.	-	.	FBgn0040342
X	FlyBase	gene	930099	930848	.	-	.	FBgn0040345
X	FlyBase	gene	1026704	1027450	.	-	.	FBgn0052814
X	FlyBase	gene	1170078	1170827	.	+	.	FBgn0040364
X	FlyBase	gene	1179415	1180164	.	+	.	FBgn0040362
X	FlyBase	gene	1180870	1181619	.	+	.	FBgn0040361
X	FlyBase	gene	1184028	1184777	.	+	.	FBgn0040360
X	FlyBase	gene	1190558	1191307	.	+	.	FBgn0040359
X	FlyBase	gene	1198796	1199545	.	+	.	FBgn0040358
X	FlyBase	gene	1203027	1203776	.	+	.	FBgn0029568
X	FlyBase	gene	1205987	1206736	.	+	.	FBgn0040357
X	FlyBase	gene	1209220	1209969	.	+	.	FBgn0040367
X	FlyBase	gene	1286540	1287289	.	+	.	FBgn0025642
X	FlyBase	gene	1321763	1322512	.	+	.	FBgn0004650
X	FlyBase	gene	1341356	1342105	.	+	.	FBgn0024362
X	FlyBase	gene	1345803	1346552	.	+	.	FBgn0024361
X	FlyBase	gene	1353264	1354013	.	+	.	FBgn0024364
X	FlyBase	gene	1368499	1369248	.	+	.	FBgn0029573
X	FlyBase	gene	1370054	1370579	.	+	.	FBgn0024987
X	FlyBase	gene	1374786	1375535	.	+	.	FBgn0023169
X	FlyBase	gene	1380164	1380913	.	+	.	FBgn0052813
X	FlyBase	gene	1392304	1393053	.	+	.	FBgn0024985
X	FlyBase	gene	1460618	1460862	.	-	.	FBgn0027794
X	FlyBase	gene	1457055	1457278	.	-	.	FBgn0027795
X	FlyBase	gene	1380481	1381230	.	-	.	FBgn0024986
X	FlyBase	gene	1357602	1358351	.	-	.	FBgn0000826
X	FlyBase	gene	1353982	1354731	.	-	.	FBgn0024365
X	FlyBase	gene	1349358	1350107	.	-	.	FBgn0024360
X	FlyBase	gene	1341588	1342337	.	-	.	FBgn0024366
X	FlyBase	gene	1322363	1323112	.	-	.	FBgn0025641
X	FlyBase	gene	1275285	1276034	.	-	.	FBgn0028550
X	FlyBase	gene	1239885	1240634	.	-	.	FBgn0026876
X	FlyBase	gene	1215157	1215906	.	-	.	FBgn0040366
X	FlyBase	gene	1176036	1176785	.	-	.	FBgn0040363
X	FlyBase	gene	1162390	1163139	.	-	.	FBgn0040368
X	FlyBase	gene	1465384	1466133	.	+	.	FBgn0026872
X	FlyBase	gene	1471772	1472521	.	+	.	FBgn0025383
X	FlyBase	gene	1478257	1478482	.	+	.	FBgn0025381
X	FlyBase	gene	1482729	1483478	.	+	.	FBgn0025394
X	FlyBase	gene	1664302	1665051	.	+	.	FBgn0000482
X	FlyBase	gene	1668820	1669569	.	+	.	FBgn0001189
X	FlyBase	gene	1680816	1681565	.	+	.	FBgn0029587
X	FlyBase	gene	1685874	1686623	.	+	.	FBgn0024897
X	FlyBase	gene	1754066	1754815	.	-	.	FBgn0025391
X	FlyBase	gene	1710183	1710932	.	-	.	FBgn0025378
X	FlyBase	gene	1695890	1696639	.	-	.	FBgn0023130
X	FlyBase	gene	1669298	1670047	.	-	.	FBgn0023530
X	FlyBase	gene	1669298	1669538	.	-	.	FBgn0025390
X	FlyBase	gene	1512804	1513553	.	-	.	FBgn0025393
X	FlyBase	gene	1483414	1484163	.	-	.	FBgn0003517
X	FlyBase	gene	1476975	1477724	.	-	.	FBgn0025382
X	FlyBase	gene	1469818	1470567	.	-	.	FBgn0052808
X	FlyBase	gene	1465997	1466746	.	-	.	FBgn0027791
X	FlyBase	gene	1461677	1462093	.	-	.	FBgn0027793
X	FlyBase	gene	1865159	1865908	.	+	.	FBgn0026873
X	FlyBase	gene	1868120	1868869	.	+	.	FBgn0023513
X	FlyBase	gene	1873103	1873852	.	+	.	FBgn0014411
X	FlyBase	gene	1876567	1877316	.	+	.	FBgn0023514
X	FlyBase	gene	1879532	1880281	.	+	.	FBgn0029594
X	FlyBase	gene	1889506	1890255	.	+	.	FBgn0023519
X	FlyBase	gene	1907489	1908238	.	+	.	FBgn0023509
X	FlyBase	gene	1908170	1908238	.	+	.	FBgn0023510
X	FlyBase	gene	1922231	1922980	.	+	.	FBgn0023508
X	FlyBase	gene	1927167	1927682	.	+	.	FBgn0023522
X	FlyBase	gene	1939557	1940306	.	+	.	FBgn0023521
X	FlyBase	gene	2067842	2068591	.	+	.	FBgn0025627
X	FlyBase	gene	2071663	2071709	.	+	.	FBgn0025630
X	FlyBase	gene	2072190	2072412	.	+	.	FBgn0025630
X	FlyBase	gene	2075901	2076650	.	-	.	FBgn0025629
X	FlyBase	gene	2073484	2074233	.	-	.	FBgn0025628
X	FlyBase	gene	2066360	2066708	.	-	.	FBgn0029596
X	FlyBase	gene	2065143	2065453	.	-	.	FBgn0025626
X	FlyBase	gene	2061916	2062665	.	-	.	FBgn0025625
X	FlyBase	gene	2050121	2050870	.	-	.	FBgn0025631
X	FlyBase	gene	2043819	2044568	.	-	.	FBgn0026878
X	FlyBase	gene	2042312	2043058	.	-	.	FBgn0000667
X	FlyBase	gene	2042312	2043058	.	-	.	FBgn0003964
X	FlyBase	gene	2009365	2010114	.	-	.	FBgn0023545
X	FlyBase	gene	1940041	1940790	.	-	.	FBgn0023520
X	FlyBase	gene	1922875	1923624	.	-	.	FBgn0023512
X	FlyBase	gene	1908828	1909577	.	-	.	FBgn0023511
X	FlyBase	gene	1903178	1903927	.	-	.	FBgn0052801
X	FlyBase	gene	1889951	1890700	.	-	.	FBgn0023518
X	FlyBase	gene	1879775	1880524	.	-	.	FBgn0026088
X	FlyBase	gene	1877271	1878020	.	-	.	FBgn0026089
X	FlyBase	gene	1873566	1874315	.	-	.	FBgn0023517
X	FlyBase	gene	1869062	1869811	.	-	.	FBgn0023516
X	FlyBase	gene	1865836	1866585	.	-	.	FBgn0023515
X	FlyBase	gene	1861791	1862327	.	-	.	FBgn0028969
X	FlyBase	gene	1858972	1859518	.	-	.	FBgn0026090
X	FlyBase	gene	1822382	1823131	.	-	.	FBgn0029590
X	FlyBase	gene	2076216	2076965	.	+	.	FBgn0025624
X	FlyBase	gene	2079860	2080609	.	+	.	FBgn0040395
X	FlyBase	gene	2093484	2094233	.	+	.	FBgn0000382
X	FlyBase	gene	2140739	2141488	.	+	.	FBgn0023507
X	FlyBase	gene	2144861	2145135	.	+	.	FBgn0004654
X	FlyBase	gene	2161446	2162195	.	+	.	FBgn0023540
X	FlyBase	gene	2171929	2172525	.	+	.	FBgn0025839
X	FlyBase	gene	2175856	2176005	.	+	.	FBgn0011576
X	FlyBase	gene	2178669	2179006	.	+	.	FBgn0015036
X	FlyBase	gene	2180758	2181210	.	+	.	FBgn0003116
X	FlyBase	gene	2183975	2184724	.	+	.	FBgn0040899
X	FlyBase	gene	2186105	2186854	.	+	.	FBgn0040900
X	FlyBase	gene	2187469	2187819	.	+	.	FBgn0024984
X	FlyBase	gene	2188476	2189187	.	+	.	FBgn0023549
X	FlyBase	gene	2223004	2223753	.	+	.	FBgn0029606
X	FlyBase	gene	2224666	2225295	.	+	.	FBgn0003048
X	FlyBase	gene	2241388	2242137	.	+	.	FBgn0000810
X	FlyBase	gene	2245481	2246230	.	+	.	FBgn0023523
X	FlyBase	gene	2262087	2262836	.	+	.	FBgn0023527
X	FlyBase	gene	2294716	2295465	.	+	.	FBgn0003079
X	FlyBase	gene	2366357	2367106	.	-	.	FBgn0003159
X	FlyBase	gene	2344650	2345399	.	-	.	FBgn0040389
X	FlyBase	gene	2334659	2335408	.	-	.	FBgn0044047
X	FlyBase	gene	2326218	2326967	.	-	.	FBgn0040392
X	FlyBase	gene	2293412	2294161	.	-	.	FBgn0023526
X	FlyBase	gene	2275069	2275818	.	-	.	FBgn0023529
X	FlyBase	gene	2270762	2271490	.	-	.	FBgn0023528
X	FlyBase	gene	2262516	2263265	.	-	.	FBgn0027296
X	FlyBase	gene	2259864	2260613	.	-	.	FBgn0023524
X	FlyBase	gene	2251994	2252595	.	-	.	FBgn0023525
X	FlyBase	gene	2249984	2250305	.	-	.	FBgn0000377
X	FlyBase	gene	2242036	2242785	.	-	.	FBgn0001330
X	FlyBase	gene	2222568	2223317	.	-	.	FBgn0004397
X	FlyBase	gene	2203867	2204616	.	-	.	FBgn0023550
X	FlyBase	gene	2193910	2194659	.	-	.	FBgn0029603
X	FlyBase	gene	2184669	2185418	.	-	.	FBgn0023542
X	FlyBase	gene	2175316	2175816	.	-	.	FBgn0023541
X	FlyBase	gene	2162181	2162930	.	-	.	FBgn0005670
X	FlyBase	gene	2158984	2159214	.	-	.	FBgn0004655
X	FlyBase	gene	2149648	2150397	.	-	.	FBgn0013432
X	FlyBase	gene	2138372	2139121	.	-	.	FBgn0004861
X	FlyBase	gene	2123287	2124036	.	-	.	FBgn0004860
X	FlyBase	gene	2080406	2081155	.	-	.	FBgn0040394
X	FlyBase	gene	2580208	2580957	.	+	.	FBgn0040376
X	FlyBase	gene	2585230	2585979	.	+	.	FBgn0040066
X	FlyBase	gene	2587753	2588502	.	+	.	FBgn0001404
X	FlyBase	gene	2619049	2619798	.	+	.	FBgn0040336
X	FlyBase	gene	2624576	2625325	.	-	.	FBgn0040333
X	FlyBase	gene	2619739	2620488	.	-	.	FBgn0040334
X	FlyBase	gene	2610337	2611086	.	-	.	FBgn0029629
X	FlyBase	gene	2608877	2609372	.	-	.	FBgn0011566
X	FlyBase	gene	2604053	2604802	.	-	.	FBgn0011606
X	FlyBase	gene	2585700	2586449	.	-	.	FBgn0040375
X	FlyBase	gene	2580561	2581310	.	-	.	FBgn0040377
X	FlyBase	gene	2470044	2470793	.	-	.	FBgn0040388
X	FlyBase	gene	2443977	2444726	.	-	.	FBgn0003714
X	FlyBase	gene	2428968	2429717	.	-	.	FBgn0001150
X	FlyBase	gene	2425856	2426605	.	-	.	FBgn0052797
X	FlyBase	gene	2410902	2411651	.	-	.	FBgn0040385
X	FlyBase	gene	2633298	2633951	.	+	.	FBgn0003371
X	FlyBase	gene	2684830	2685579	.	+	.	FBgn0003068
X	FlyBase	gene	2697951	2698700	.	+	.	FBgn0024993
X	FlyBase	gene	2703821	2704570	.	+	.	FBgn0024996
X	FlyBase	gene	2707934	2708683	.	+	.	FBgn0024997
X	FlyBase	gene	2713329	2714078	.	+	.	FBgn0024991
X	FlyBase	gene	2719718	2720467	.	+	.	FBgn0000928
X	FlyBase	gene	2723886	2724285	.	+	.	FBgn0000927
X	FlyBase	gene	2727485	2727697	.	+	.	FBgn0000520
X	FlyBase	gene	2731719	2732468	.	+	.	FBgn0024975
X	FlyBase	gene	2796467	2797216	.	-	.	FBgn0003996
X	FlyBase	gene	2790568	2790728	.	-	.	FBgn0040384
X	FlyBase	gene	2744077	2744826	.	-	.	FBgn0024980
X	FlyBase	gene	2738774	2739160	.	-	.	FBgn0000376
X	FlyBase	gene	2720328	2721077	.	-	.	FBgn0024973
X	FlyBase	gene	2713961	2714710	.	-	.	FBgn0024998
X	FlyBase	gene	2707428	2708177	.	-	.	FBgn0024995
X	FlyBase	gene	2703853	2704602	.	-	.	FBgn0024994
X	FlyBase	gene	2698212	2698961	.	-	.	FBgn0024992
X	FlyBase	gene	2693887	2694636	.	-	.	FBgn0000092
X	FlyBase	gene	2681724	2682116	.	-	.	FBgn0011276
X	FlyBase	gene	3134120	3134869	.	+	.	FBgn0004647
X	FlyBase	gene	3174268	3175017	.	+	.	FBgn0040396
X	FlyBase	gene	3176197	3176439	.	+	.	FBgn0000479
X	FlyBase	gene	3474525	3475274	.	-	.	FBgn0029662
X	FlyBase	gene	3464045	3464794	.	-	.	FBgn0029661
X	FlyBase	gene	3460241	3460990	.	-	.	FBgn0029659
X	FlyBase	gene	3448944	3449693	.	-	.	FBgn0029657
X	FlyBase	gene	3249290	3250039	.	-	.	FBgn0003086
X	FlyBase	gene	3244221	3244970	.	-	.	FBgn0010296
X	FlyBase	gene	3242085	3242834	.	-	.	FBgn0010295
X	FlyBase	gene	3240572	3241321	.	-	.	FBgn0010294
X	FlyBase	gene	3236687	3237436	.	-	.	FBgn0040393
X	FlyBase	gene	3174475	3175224	.	-	.	FBgn0000644
X	FlyBase	gene	3173141	3173409	.	-	.	FBgn0028746
X	FlyBase	gene	2946450	2946589	.	+	.	FBgn0029647
X	FlyBase	gene	2947552	2947580	.	+	.	FBgn0029648
X	FlyBase	gene	2739634	2740383	.	+	.	FBgn0028369
X	FlyBase	gene	3067563	3068312	.	-	.	FBgn0029649
X	FlyBase	gene	2973835	2974584	.	-	.	FBgn0003285
X	FlyBase	gene	2927259	2928008	.	-	.	FBgn0025644
X	FlyBase	gene	2885915	2886664	.	-	.	FBgn0029639
X	FlyBase	gene	2883662	2884411	.	-	.	FBgn0040354
X	FlyBase	gene	2876534	2877283	.	-	.	FBgn0040353
X	FlyBase	gene	2872854	2873603	.	-	.	FBgn0040352
X	FlyBase	gene	3557062	3557811	.	+	.	FBgn0052792
X	FlyBase	gene	3666871	3667620	.	+	.	FBgn0044046
X	FlyBase	gene	3671051	3671800	.	+	.	FBgn0023215
X	FlyBase	gene	3719636	3720385	.	-	.	FBgn0015286
X	FlyBase	gene	3671503	3672252	.	-	.	FBgn0023216
X	FlyBase	gene	3573623	3574372	.	-	.	FBgn0029672
X	FlyBase	gene	3571650	3571822	.	-	.	FBgn0052791
X	FlyBase	gene	3504852	3505601	.	-	.	FBgn0029667
X	FlyBase	gene	3485379	3486128	.	-	.	FBgn0029665
X	FlyBase	gene	3482323	3483072	.	-	.	FBgn0029663
X	FlyBase	gene	3868223	3868972	.	+	.	FBgn0028491
X	FlyBase	gene	3883418	3884167	.	+	.	FBgn0029681
X	FlyBase	gene	3935767	3936516	.	+	.	FBgn0029686
X	FlyBase	gene	3940097	3940846	.	+	.	FBgn0052786
X	FlyBase	gene	3944293	3945042	.	+	.	FBgn0052783
X	FlyBase	gene	3948225	3948974	.	+	.	FBgn0029687
X	FlyBase	gene	3971351	3972100	.	-	.	FBgn0029690
X	FlyBase	gene	3968656	3969081	.	-	.	FBgn0029689
X	FlyBase	gene	3965328	3965819	.	-	.	FBgn0029688
X	FlyBase	gene	3936470	3937219	.	-	.	FBgn0029685
X	FlyBase	gene	3862698	3863173	.	-	.	FBgn0019661
X	FlyBase	gene	4100568	4101317	.	+	.	FBgn0029694
X	FlyBase	gene	4103592	4104341	.	+	.	FBgn0000221
X	FlyBase	gene	4105464	4106112	.	+	.	FBgn0026084
X	FlyBase	gene	4112951	4113700	.	+	.	FBgn0026085
X	FlyBase	gene	4116270	4117019	.	+	.	FBgn0026083
X	FlyBase	gene	4130461	4131210	.	+	.	FBgn0066114
X	FlyBase	gene	4217420	4218169	.	+	.	FBgn0029697
X	FlyBase	gene	4265347	4266096	.	+	.	FBgn0029701
X	FlyBase	gene	4267951	4268700	.	+	.	FBgn0029702
X	FlyBase	gene	4365667	4366416	.	+	.	FBgn0029706
X	FlyBase	gene	4380008	4380757	.	+	.	FBgn0029707
X	FlyBase	gene	4329458	4330207	.	-	.	FBgn0029705
X	FlyBase	gene	4322232	4322981	.	-	.	FBgn0040907
X	FlyBase	gene	4318802	4319551	.	-	.	FBgn0002707
X	FlyBase	gene	4311800	4311988	.	-	.	FBgn0040906
X	FlyBase	gene	4302347	4303096	.	-	.	FBgn0029703
X	FlyBase	gene	4277962	4278711	.	-	.	FBgn0040905
X	FlyBase	gene	4277001	4277592	.	-	.	FBgn0040904
X	FlyBase	gene	4252791	4253540	.	-	.	FBgn0029700
X	FlyBase	gene	4246140	4246889	.	-	.	FBgn0052774
X	FlyBase	gene	4242827	4243576	.	-	.	FBgn0041252
X	FlyBase	gene	4217395	4218144	.	-	.	FBgn0029696
X	FlyBase	gene	4206094	4206843	.	-	.	FBgn0000635
X	FlyBase	gene	4117488	4118237	.	-	.	FBgn0026080
X	FlyBase	gene	4113735	4114484	.	-	.	FBgn0026079
X	FlyBase	gene	4104198	4104947	.	-	.	FBgn0004832
X	FlyBase	gene	4101032	4101781	.	-	.	FBgn0029693
X	FlyBase	gene	4412106	4412855	.	+	.	FBgn0000179
X	FlyBase	gene	4529481	4530230	.	+	.	FBgn0029708
X	FlyBase	gene	4540158	4540907	.	+	.	FBgn0029709
X	FlyBase	gene	4542057	4542629	.	+	.	FBgn0029710
X	FlyBase	gene	4548320	4549069	.	+	.	FBgn0029712
X	FlyBase	gene	4551223	4551972	.	+	.	FBgn0029714
X	FlyBase	gene	4557322	4558071	.	+	.	FBgn0029716
X	FlyBase	gene	4686904	4687653	.	-	.	FBgn0022768
X	FlyBase	gene	4611386	4612135	.	-	.	FBgn0052773
X	FlyBase	gene	4687050	4687799	.	+	.	FBgn0011760
X	FlyBase	gene	4701534	4702283	.	+	.	FBgn0028325
X	FlyBase	gene	4704771	4705308	.	+	.	FBgn0029722
X	FlyBase	gene	4783325	4784074	.	+	.	FBgn0029727
X	FlyBase	gene	4825224	4825973	.	+	.	FBgn0029729
X	FlyBase	gene	4906150	4906899	.	+	.	FBgn0029733
X	FlyBase	gene	4908608	4909101	.	+	.	FBgn0052772
X	FlyBase	gene	4917980	4918729	.	+	.	FBgn0029737
X	FlyBase	gene	4938378	4939127	.	+	.	FBgn0004368
X	FlyBase	gene	4996691	4997440	.	+	.	FBgn0029740
X	FlyBase	gene	4804863	4805458	.	-	.	FBgn0029728
X	FlyBase	gene	4782790	4783539	.	-	.	FBgn0029726
X	FlyBase	gene	4777376	4778125	.	-	.	FBgn0029725
X	FlyBase	gene	4771589	4772338	.	-	.	FBgn0025679
X	FlyBase	gene	4770138	4770581	.	-	.	FBgn0029724
X	FlyBase	gene	5085009	5085758	.	+	.	FBgn0029746
X	FlyBase	gene	5308492	5309241	.	+	.	FBgn0003449
X	FlyBase	gene	5311421	5312170	.	+	.	FBgn0011761
X	FlyBase	gene	5312784	5313257	.	+	.	FBgn0029753
X	FlyBase	gene	5316659	5317408	.	+	.	FBgn0029755
X	FlyBase	gene	5322697	5323446	.	-	.	FBgn0014024
X	FlyBase	gene	5317296	5318045	.	-	.	FBgn0029754
X	FlyBase	gene	5311889	5312638	.	-	.	FBgn0029752
X	FlyBase	gene	5307418	5307761	.	-	.	FBgn0029751
X	FlyBase	gene	5305692	5306393	.	-	.	FBgn0029750
X	FlyBase	gene	5182370	5183119	.	-	.	FBgn0029747
X	FlyBase	gene	5084769	5085518	.	-	.	FBgn0052767
X	FlyBase	gene	5329126	5329875	.	+	.	FBgn0026751
X	FlyBase	gene	5332188	5332498	.	+	.	FBgn0010014
X	FlyBase	gene	5339486	5340235	.	+	.	FBgn0029761
X	FlyBase	gene	5420783	5421532	.	+	.	FBgn0029763
X	FlyBase	gene	5426767	5427516	.	+	.	FBgn0029765
X	FlyBase	gene	5429257	5429570	.	+	.	FBgn0029766
X	FlyBase	gene	5445906	5446655	.	+	.	FBgn0029768
X	FlyBase	gene	5500726	5501475	.	+	.	FBgn0029770
X	FlyBase	gene	5515858	5516607	.	+	.	FBgn0029771
X	FlyBase	gene	5621898	5622647	.	+	.	FBgn0026702
X	FlyBase	gene	5622540	5623289	.	-	.	FBgn0004687
X	FlyBase	gene	5618807	5619556	.	-	.	FBgn0029778
X	FlyBase	gene	5501230	5501979	.	-	.	FBgn0052762
X	FlyBase	gene	5496053	5496802	.	-	.	FBgn0029769
X	FlyBase	gene	5410850	5411599	.	-	.	FBgn0029762
X	FlyBase	gene	5329348	5330097	.	-	.	FBgn0029756
X	FlyBase	gene	5665606	5666051	.	+	.	FBgn0028474
X	FlyBase	gene	5671651	5672400	.	+	.	FBgn0029785
X	FlyBase	gene	5679867	5680616	.	+	.	FBgn0003747
X	FlyBase	gene	5689252	5690001	.	+	.	FBgn0000394
X	FlyBase	gene	5697807	5698556	.	+	.	FBgn0029791
X	FlyBase	gene	5731990	5732739	.	+	.	FBgn0029795
X	FlyBase	gene	5746997	5747746	.	+	.	FBgn0029798
X	FlyBase	gene	5751555	5752248	.	+	.	FBgn0029799
X	FlyBase	gene	5754824	5755573	.	+	.	FBgn0029801
X	FlyBase	gene	5788737	5789486	.	+	.	FBgn0029809
X	FlyBase	gene	5791390	5792139	.	+	.	FBgn0029810
X	FlyBase	gene	5803927	5804676	.	+	.	FBgn0029811
X	FlyBase	gene	5808204	5808953	.	+	.	FBgn0029812
X	FlyBase	gene	5817809	5818558	.	+	.	FBgn0029814
X	FlyBase	gene	5844530	5845279	.	+	.	FBgn0029816
X	FlyBase	gene	5868345	5869094	.	+	.	FBgn0029817
X	FlyBase	gene	5879119	5879868	.	+	.	FBgn0029820
X	FlyBase	gene	5904996	5905745	.	+	.	FBgn0029821
X	FlyBase	gene	5907812	5908134	.	+	.	FBgn0029822
X	FlyBase	gene	5916798	5917547	.	-	.	FBgn0029823
X	FlyBase	gene	5879788	5880537	.	-	.	FBgn0029819
X	FlyBase	gene	5876854	5877429	.	-	.	FBgn0014340
X	FlyBase	gene	5873358	5874107	.	-	.	FBgn0029818
X	FlyBase	gene	5815821	5816570	.	-	.	FBgn0029813
X	FlyBase	gene	5781621	5782370	.	-	.	FBgn0029807
X	FlyBase	gene	5770781	5771530	.	-	.	FBgn0029804
X	FlyBase	gene	5764204	5764953	.	-	.	FBgn0013987
X	FlyBase	gene	5754959	5755491	.	-	.	FBgn0029800
X	FlyBase	gene	5747255	5748004	.	-	.	FBgn0261383
X	FlyBase	gene	5738032	5738781	.	-	.	FBgn0052758
X	FlyBase	gene	5717779	5718528	.	-	.	FBgn0053080
X	FlyBase	gene	5695206	5695955	.	-	.	FBgn0027564
X	FlyBase	gene	5689474	5689851	.	-	.	FBgn0029789
X	FlyBase	gene	5679978	5680626	.	-	.	FBgn0046687
X	FlyBase	gene	5671813	5672562	.	-	.	FBgn0015794
X	FlyBase	gene	5665941	5666690	.	-	.	FBgn0029783
X	FlyBase	gene	5916347	5917096	.	+	.	FBgn0029824
X	FlyBase	gene	5941856	5942605	.	+	.	FBgn0029825
X	FlyBase	gene	5944932	5945681	.	+	.	FBgn0052756
X	FlyBase	gene	5947416	5948159	.	+	.	FBgn0029826
X	FlyBase	gene	5950116	5950250	.	+	.	FBgn0052755
X	FlyBase	gene	5951815	5952564	.	+	.	FBgn0029827
X	FlyBase	gene	5954879	5955628	.	+	.	FBgn0029828
X	FlyBase	gene	5965529	5966278	.	+	.	FBgn0029830
X	FlyBase	gene	5988041	5988790	.	+	.	FBgn0029831
X	FlyBase	gene	6037142	6037891	.	+	.	FBgn0029833
X	FlyBase	gene	6039255	6040004	.	+	.	FBgn0029834
X	FlyBase	gene	6050078	6050827	.	+	.	FBgn0029835
X	FlyBase	gene	6090649	6091204	.	+	.	FBgn0029843
X	FlyBase	gene	6219207	6219956	.	+	.	FBgn0029849
X	FlyBase	gene	6225141	6225890	.	-	.	FBgn0003514
X	FlyBase	gene	6219328	6220077	.	-	.	FBgn0029848
X	FlyBase	gene	6202560	6203309	.	-	.	FBgn0040069
X	FlyBase	gene	6198655	6199279	.	-	.	FBgn0052751
